run_id,task_id,category,model_name,shot_count,input,expected_output,actual_output,score,scoring_method,latency_ms,timestamp,trial_id,input_tokens,output_tokens
20260224_112144,summarization_001,summarization,gemini-2.5-flash,1,"The Ministry of the Environment announced that domestic renewable energy power generation reached a record high in 2024. A significant increase in solar power generation capacity was the main factor. Large-scale solar power plants began operations one after another, particularly in Hokkaido and Kyushu. Meanwhile, the issue that power grid infrastructure development has not kept pace was also pointed out. The government has set a target of raising the renewable energy ratio to 40% or more by 2030.","Renewable energy record high, solar power, Hokkaido, Kyushu, power grid, 2030, 40%","Renewable energy record high 2024, solar power increase, Hokkaido/Kyushu plants, grid infrastructure issue, 40% target by 2030",0.4137931034482758,f1,4276,2026-02-24T16:34:07.015558,1,0,0
20260224_112144,summarization_001,summarization,gemini-2.5-flash,1,"The Ministry of Health, Labour and Welfare announced that the number of births in 2024 is expected to fall below 700,000, a record low. The decline in the number of marriages and later marriages were cited as the main factors. As measures against the declining birthrate, the government is expanding child allowances and improving parental leave systems. Experts have also voiced that 'in addition to financial support, work-style reform is necessary.'","Births below 700,000, record low, declining marriages, later marriages, child allowances, parental leave, work-style reform","2024 births below 700,000, record low, marriage decline, later marriages, child allowances expanded, parental leave improved, work-style reform needed",0.6666666666666667,f1,8462,2026-02-24T16:34:15.478329,1,0,0
20260224_112144,summarization_001,summarization,gemini-2.5-flash,1,"The Ministry of Land, Infrastructure, Transport and Tourism announced that it will begin trial introduction of dedicated lanes for autonomous vehicles on expressways starting in 2027. The plan will start on a section of the Tomei Expressway and gradually expand. It will be limited to Level 4 autonomous vehicles, which will be permitted to travel at 100 km/h. To ensure safety, high-precision road-to-vehicle communication systems will be installed in the dedicated lanes. Automakers are also accelerating the development of compatible vehicles.","Autonomous driving, dedicated lanes, 2027, Tomei Expressway, Level 4, 100 km/h, road-to-vehicle communication","MLIT, 2027, autonomous vehicle dedicated lanes, expressways, Tomei, Level 4, 100 km/h, road-to-vehicle communication",0.7407407407407408,f1,5315,2026-02-24T16:34:20.794409,1,0,0
20260224_112144,summarization_001,summarization,gemini-2.5-flash,2,"The Ministry of the Environment announced that domestic renewable energy power generation reached a record high in 2024. A significant increase in solar power generation capacity was the main factor. Large-scale solar power plants began operations one after another, particularly in Hokkaido and Kyushu. Meanwhile, the issue that power grid infrastructure development has not kept pace was also pointed out. The government has set a target of raising the renewable energy ratio to 40% or more by 2030.","Renewable energy record high, solar power, Hokkaido, Kyushu, power grid, 2030, 40%","Renewable energy generation record high 2024, solar power increase, Hokkaido, Kyushu, grid infrastructure lag, government target 40% by 2030",0.5161290322580646,f1,3321,2026-02-24T16:34:24.115878,1,0,0
20260224_112144,summarization_001,summarization,gemini-2.5-flash,2,"The Ministry of Health, Labour and Welfare announced that the number of births in 2024 is expected to fall below 700,000, a record low. The decline in the number of marriages and later marriages were cited as the main factors. As measures against the declining birthrate, the government is expanding child allowances and improving parental leave systems. Experts have also voiced that 'in addition to financial support, work-style reform is necessary.'","Births below 700,000, record low, declining marriages, later marriages, child allowances, parental leave, work-style reform","Births 2024 below 700,000, record low, marriage decline, later marriages, child allowances expanded, parental leave improved, work-style reform needed",0.6666666666666667,f1,4057,2026-02-24T16:34:28.173966,1,0,0
20260224_112144,summarization_001,summarization,gemini-2.5-flash,2,"The Ministry of Land, Infrastructure, Transport and Tourism announced that it will begin trial introduction of dedicated lanes for autonomous vehicles on expressways starting in 2027. The plan will start on a section of the Tomei Expressway and gradually expand. It will be limited to Level 4 autonomous vehicles, which will be permitted to travel at 100 km/h. To ensure safety, high-precision road-to-vehicle communication systems will be installed in the dedicated lanes. Automakers are also accelerating the development of compatible vehicles.","Autonomous driving, dedicated lanes, 2027, Tomei Expressway, Level 4, 100 km/h, road-to-vehicle communication","Ministry of Land, Infrastructure, Transport and Tourism, autonomous vehicle dedicated lanes trial, 2027 start, expressways, Tomei Expressway, Level 4, 100 km/h, road-to-vehicle communication, automaker development",0.4736842105263157,f1,8267,2026-02-24T16:34:36.441846,1,0,0
20260224_112144,summarization_001,summarization,gemini-2.5-flash,4,"The Ministry of the Environment announced that domestic renewable energy power generation reached a record high in 2024. A significant increase in solar power generation capacity was the main factor. Large-scale solar power plants began operations one after another, particularly in Hokkaido and Kyushu. Meanwhile, the issue that power grid infrastructure development has not kept pace was also pointed out. The government has set a target of raising the renewable energy ratio to 40% or more by 2030.","Renewable energy record high, solar power, Hokkaido, Kyushu, power grid, 2030, 40%","再生可能エネルギー発電量 2024年 過去最高, 太陽光発電増加, 北海道 九州 大規模太陽光発電所稼働, 送電網インフラ課題, 再生可能エネルギー比率 40%以上 2030年目標",0.0,f1,3259,2026-02-24T16:34:39.701399,1,0,0
20260224_112144,summarization_001,summarization,gemini-2.5-flash,4,"The Ministry of Health, Labour and Welfare announced that the number of births in 2024 is expected to fall below 700,000, a record low. The decline in the number of marriages and later marriages were cited as the main factors. As measures against the declining birthrate, the government is expanding child allowances and improving parental leave systems. Experts have also voiced that 'in addition to financial support, work-style reform is necessary.'","Births below 700,000, record low, declining marriages, later marriages, child allowances, parental leave, work-style reform","2024年出生数70万以下, 過去最低, 婚姻数減少, 晩婚化, 児童手当拡充, 育児休業制度改善, 働き方改革",0.0,f1,3161,2026-02-24T16:34:42.867611,1,0,0
20260224_112144,summarization_001,summarization,gemini-2.5-flash,4,"The Ministry of Land, Infrastructure, Transport and Tourism announced that it will begin trial introduction of dedicated lanes for autonomous vehicles on expressways starting in 2027. The plan will start on a section of the Tomei Expressway and gradually expand. It will be limited to Level 4 autonomous vehicles, which will be permitted to travel at 100 km/h. To ensure safety, high-precision road-to-vehicle communication systems will be installed in the dedicated lanes. Automakers are also accelerating the development of compatible vehicles.","Autonomous driving, dedicated lanes, 2027, Tomei Expressway, Level 4, 100 km/h, road-to-vehicle communication","autonomous vehicle lanes, 2027, Tomei Expressway, Level 4, 100 km/h, road-to-vehicle communication systems",0.8461538461538461,f1,5109,2026-02-24T16:34:47.977826,1,0,0
20260224_112144,summarization_001,summarization,gemini-2.5-flash,8,"The Ministry of the Environment announced that domestic renewable energy power generation reached a record high in 2024. A significant increase in solar power generation capacity was the main factor. Large-scale solar power plants began operations one after another, particularly in Hokkaido and Kyushu. Meanwhile, the issue that power grid infrastructure development has not kept pace was also pointed out. The government has set a target of raising the renewable energy ratio to 40% or more by 2030.","Renewable energy record high, solar power, Hokkaido, Kyushu, power grid, 2030, 40%","Renewable energy record high 2024, solar power increase, Hokkaido, Kyushu, grid infrastructure issue, 2030 target 40%",0.5714285714285715,f1,3587,2026-02-24T16:34:51.565884,1,0,0
20260224_112144,summarization_001,summarization,gemini-2.5-flash,8,"The Ministry of Health, Labour and Welfare announced that the number of births in 2024 is expected to fall below 700,000, a record low. The decline in the number of marriages and later marriages were cited as the main factors. As measures against the declining birthrate, the government is expanding child allowances and improving parental leave systems. Experts have also voiced that 'in addition to financial support, work-style reform is necessary.'","Births below 700,000, record low, declining marriages, later marriages, child allowances, parental leave, work-style reform","Births 2024 below 700,000, record low, marriage decline, child allowances, parental leave, work-style reform",0.7857142857142857,f1,4722,2026-02-24T16:34:56.288510,1,0,0
20260224_112144,summarization_001,summarization,gemini-2.5-flash,8,"The Ministry of Land, Infrastructure, Transport and Tourism announced that it will begin trial introduction of dedicated lanes for autonomous vehicles on expressways starting in 2027. The plan will start on a section of the Tomei Expressway and gradually expand. It will be limited to Level 4 autonomous vehicles, which will be permitted to travel at 100 km/h. To ensure safety, high-precision road-to-vehicle communication systems will be installed in the dedicated lanes. Automakers are also accelerating the development of compatible vehicles.","Autonomous driving, dedicated lanes, 2027, Tomei Expressway, Level 4, 100 km/h, road-to-vehicle communication","Autonomous vehicle lanes, 2027 start, Tomei Expressway, Level 4, 100 km/h, communication systems",0.6923076923076923,f1,2358,2026-02-24T16:34:58.647253,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,0,The app crashes frequently. Updating to the latest version hasn't fixed the issue.,Technical Support,Bug Report,0.0,exact_match,7581,2026-02-24T16:35:06.229344,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,0,"I want to reset my password, but the reset email isn't arriving at my registered email address.",Account Management,技術サポート,0.0,exact_match,3932,2026-02-24T16:35:10.161736,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,0,"If I cancel my subscription, will I get a refund for the current month that I've already paid for?",Billing,Billing,1.0,exact_match,6583,2026-02-24T16:35:16.745575,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,0,"The product I purchased doesn't fit. Can I exchange it for a different size? Also, will there be a shipping fee?",Returns/Exchange,Returns/Exchanges,0.0,exact_match,3915,2026-02-24T16:35:20.661187,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,0,"I'd like to cancel my order, but it already shows as shipped.",Shipping/Logistics,Returns/Refunds,0.0,exact_match,3956,2026-02-24T16:35:24.618294,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,1,The app crashes frequently. Updating to the latest version hasn't fixed the issue.,Technical Support,Technical Support,1.0,exact_match,3376,2026-02-24T16:35:27.999588,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,1,"I want to reset my password, but the reset email isn't arriving at my registered email address.",Account Management,Technical Support,0.0,exact_match,1832,2026-02-24T16:35:29.832557,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,1,"If I cancel my subscription, will I get a refund for the current month that I've already paid for?",Billing,Billing/Subscription,0.0,exact_match,3249,2026-02-24T16:35:33.082362,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,1,"The product I purchased doesn't fit. Can I exchange it for a different size? Also, will there be a shipping fee?",Returns/Exchange,Returns/Exchanges,0.0,exact_match,3625,2026-02-24T16:35:36.708433,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,1,"I'd like to cancel my order, but it already shows as shipped.",Shipping/Logistics,Cancellations/Returns,0.0,exact_match,4566,2026-02-24T16:35:41.275184,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,2,The app crashes frequently. Updating to the latest version hasn't fixed the issue.,Technical Support,Technical Support,1.0,exact_match,2586,2026-02-24T16:35:43.861574,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,2,"I want to reset my password, but the reset email isn't arriving at my registered email address.",Account Management,Technical Support,0.0,exact_match,3191,2026-02-24T16:35:47.053318,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,2,"If I cancel my subscription, will I get a refund for the current month that I've already paid for?",Billing,Billing/Payment,0.0,exact_match,2795,2026-02-24T16:35:49.849033,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,2,"The product I purchased doesn't fit. Can I exchange it for a different size? Also, will there be a shipping fee?",Returns/Exchange,Returns/Exchanges,0.0,exact_match,3354,2026-02-24T16:35:53.203536,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,2,"I'd like to cancel my order, but it already shows as shipped.",Shipping/Logistics,Order Management,0.0,exact_match,6253,2026-02-24T16:35:59.457171,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,4,The app crashes frequently. Updating to the latest version hasn't fixed the issue.,Technical Support,Technical Support,1.0,exact_match,2719,2026-02-24T16:36:02.181464,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,4,"I want to reset my password, but the reset email isn't arriving at my registered email address.",Account Management,Technical Support,0.0,exact_match,2091,2026-02-24T16:36:04.272991,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,4,"If I cancel my subscription, will I get a refund for the current month that I've already paid for?",Billing,Billing,1.0,exact_match,1760,2026-02-24T16:36:06.033799,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,4,"The product I purchased doesn't fit. Can I exchange it for a different size? Also, will there be a shipping fee?",Returns/Exchange,Returns/Exchanges,0.0,exact_match,7846,2026-02-24T16:36:13.880272,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,4,"I'd like to cancel my order, but it already shows as shipped.",Shipping/Logistics,Returns & Refunds,0.0,exact_match,12116,2026-02-24T16:36:25.996960,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,8,The app crashes frequently. Updating to the latest version hasn't fixed the issue.,Technical Support,Technical Support,1.0,exact_match,1578,2026-02-24T16:36:27.575258,1,0,0
20260224_112144,classification_001,classification,gemini-2.5-flash,8,"I want to reset my password, but the reset email isn't arriving at my registered email address.",Account Management,Technical Support,0.0,exact_match,3645,2026-02-24T16:36:31.220913,1,0,0
